StockName,Date,Open,High,Low,Close,Volume
AdaniEnt,12/29/2022 15:30:00,3790,3825,3748.1,3810.6,1531692
AdaniEnt,12/30/2022 15:30:00,3829.7,3898,3822.05,3858.35,1528747
AdaniEnt,1/2/2023 15:30:00,3870,3874,3822.55,3841.2,923051
AdaniEnt,1/3/2023 15:30:00,3841.9,3852.85,3791,3830.95,799905
AdaniEnt,1/4/2023 15:30:00,3839,3874.95,3803.6,3827.05,1028377
AdaniEnt,1/5/2023 15:30:00,3827.05,3842.4,3756.9,3829.8,997006
AdaniEnt,1/6/2023 15:30:00,3829,3868.25,3797.05,3824.25,912159
AdaniEnt,1/9/2023 15:30:00,3843,3880,3811.25,3855.3,753981
AdaniEnt,1/10/2023 15:30:00,3859,3862.05,3555,3646.9,3595798
AdaniEnt,1/11/2023 15:30:00,3660,3664.5,3560.1,3635.8,2226506
AdaniEnt,1/12/2023 15:30:00,3642.5,3679,3612,3647.2,1199785
AdaniEnt,1/13/2023 15:30:00,3651.2,3736.05,3642.2,3721.15,1364712
AdaniEnt,1/16/2023 15:30:00,3720,3739.95,3600,3619.8,1863848
AdaniEnt,1/17/2023 15:30:00,3620,3649.6,3560.2,3639.35,1668381
AdaniEnt,1/18/2023 15:30:00,3648,3648,3527.1,3596.7,3652240
AdaniEnt,1/19/2023 15:30:00,3470,3537.7,3426.7,3463.55,3696319
AdaniEnt,1/20/2023 15:30:00,3450,3477.35,3440.95,3456.15,1510258
AdaniEnt,1/23/2023 15:30:00,3443.05,3460,3412.55,3436.35,974857
AdaniEnt,1/24/2023 15:30:00,3447.45,3508,3430,3442,1518123
AdaniEnt,1/25/2023 15:30:00,3422,3428,3315,3388.95,3686439
AdaniEnt,1/27/2023 15:30:00,3335,3346.5,2712,2761.45,14764368
AdaniEnt,1/30/2023 15:30:00,2850,3037.55,2665,2892.85,20947906
AdaniEnt,1/31/2023 15:30:00,2980,3073.6,2906,2973.9,11568020
AdaniEnt,2/1/2023 15:30:00,2995,3010.75,1941.2,2135.35,13525314
AdaniEnt,2/2/2023 15:30:00,2348.85,2348.85,1494.75,1565.25,34474080
AdaniEnt,2/3/2023 15:30:00,1490,1679.9,1017.45,1586.8,43885579
AdaniEnt,2/6/2023 15:30:00,1575,1615,1435.2,1572.7,19308603
AdaniEnt,2/7/2023 15:30:00,1571,1962.7,1525.6,1802.95,19188072
AdaniEnt,2/8/2023 15:30:00,1869.85,2222.15,1840.85,2164.25,19173006
AdaniEnt,2/9/2023 15:30:00,2168,2168,1731.4,1925.7,18279862
AdaniEnt,2/10/2023 15:30:00,1769,1990,1733.15,1846.95,11334878
AdaniEnt,2/13/2023 15:30:00,1850,1921.7,1662.25,1717.65,12210940
AdaniEnt,2/14/2023 15:30:00,1735,1889,1611.35,1749.7,14579030
AdaniEnt,2/15/2023 15:30:00,1780,1824.4,1750,1779.1,7636578
AdaniEnt,2/16/2023 15:30:00,1820,1874.95,1790,1796.6,5578515
AdaniEnt,2/17/2023 15:30:00,1800,1815.85,1703.2,1722.7,5392513
AdaniEnt,2/20/2023 15:30:00,1650,1685,1560.5,1621.45,6762330
AdaniEnt,2/21/2023 15:30:00,1626,1644.45,1561.3,1571.1,5571915
AdaniEnt,2/22/2023 15:30:00,1535,1560,1381.2,1404.85,10606476
AdaniEnt,2/23/2023 15:30:00,1380,1438,1350,1382.65,8907540
AdaniEnt,2/24/2023 15:30:00,1410,1427,1261.6,1315.65,8736727
